onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
315.346000	0.422146	word	walking	DownTheRabbitHoleFinal_SoundFile5.wav	942	40	17	5	1	9.830000	14.560000	11.730000	0.422146	0.000001	3.802445	3.809838	4.679237
315.766000	0.341584	word	hand	DownTheRabbitHoleFinal_SoundFile5.wav	943	40	18	5	1	11.730000	9.830000	15.900000	0.341584	0.014590	6.823606	5.433793	3.279983
316.104000	0.131550	word	in	DownTheRabbitHoleFinal_SoundFile5.wav	944	40	19	5	0	15.900000	11.730000	11.730000	0.131550	0.002422	1.808800	1.581069	2.271960
316.232000	0.314391	word	hand	DownTheRabbitHoleFinal_SoundFile5.wav	945	40	20	5	1	11.730000	15.900000	14.970000	0.314391	0.000070	3.312879	4.017605	3.968822
316.544000	0.182690	word	with	DownTheRabbitHoleFinal_SoundFile5.wav	946	40	21	5	0	14.970000	11.730000	12.850000	0.182690	0.000748	2.279427	1.994591	2.248608
316.724000	0.410173	word	Dinah	DownTheRabbitHoleFinal_SoundFile5.wav	947	40	22	5	1	12.850000	14.970000	16.190000	0.410173	0.015574	4.467196	4.691083	4.073453
317.538000	0.140079	word	and	DownTheRabbitHoleFinal_SoundFile5.wav	948	41	1	5	0	16.190000	12.850000	14.560000	0.140079	0.002231	3.240910	3.527363	8.644751
317.674000	0.464757	word	saying	DownTheRabbitHoleFinal_SoundFile5.wav	950	41	2	5	1	11.470000	14.560000	16.350000	0.464757	0.000682	4.616018	5.137210	3.401191
318.136000	0.146771	word	to	DownTheRabbitHoleFinal_SoundFile5.wav	951	41	3	5	0	16.350000	11.470000	13.300000	0.146771	0.000123	5.316115	4.194287	4.454389
318.280000	0.170717	word	her	DownTheRabbitHoleFinal_SoundFile5.wav	952	41	4	5	0	13.300000	16.350000	13.280000	0.170717	0.001137	4.861509	6.377282	7.791565
318.448000	0.458064	word	very	DownTheRabbitHoleFinal_SoundFile5.wav	953	41	5	5	1	13.280000	13.300000	5.790000	0.458064	0.012498	1.586407	3.443713	4.376321
318.902000	0.637656	word	earnestly	DownTheRabbitHoleFinal_SoundFile5.wav	954	41	6	5	1	5.790000	13.280000	13.300000	0.637656	0.000387	0.601837	0.796964	4.115304
320.224000	0.248022	word	Now	DownTheRabbitHoleFinal_SoundFile6.wav	955	41	7	6	1	13.300000	5.790000	12.850000	0.248022	0.000000	4.209647	4.475047	3.143231
320.470000	0.365903	word	Dinah	DownTheRabbitHoleFinal_SoundFile6.wav	956	41	8	6	1	12.850000	13.300000	12.210000	0.365903	0.000000	4.756337	5.241769	4.262538
320.940000	0.385687	word	tell	DownTheRabbitHoleFinal_SoundFile6.wav	957	41	9	6	1	12.210000	12.850000	14.080000	0.385687	0.000000	5.759625	6.172674	2.042694
321.324000	0.170177	word	me	DownTheRabbitHoleFinal_SoundFile6.wav	958	41	10	6	0	14.080000	12.210000	16.960000	0.170177	0.000000	2.133621	2.844454	1.951318
321.492000	0.142403	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	959	41	11	6	0	16.960000	14.080000	10.870000	0.142403	0.000000	4.066106	5.534348	5.071605
321.632000	0.616999	word	truth	DownTheRabbitHoleFinal_SoundFile6.wav	960	41	12	6	1	10.870000	16.960000	12.850000	0.616999	0.000000	1.820872	1.695673	4.082716
322.282000	0.222298	word	did	DownTheRabbitHoleFinal_SoundFile6.wav	961	41	13	6	0	12.850000	10.870000	15.430000	0.222298	0.000000	3.557386	3.270898	1.834429
322.502000	0.153974	word	you	DownTheRabbitHoleFinal_SoundFile6.wav	962	41	14	6	0	15.430000	12.850000	12.070000	0.153974	0.000000	4.967213	4.161220	1.897500
322.748000	0.361742	word	ever	DownTheRabbitHoleFinal_SoundFile6.wav	963	41	15	6	0	12.070000	15.430000	10.480000	0.361742	0.000000	2.844205	3.376260	3.107650
323.108000	0.174716	word	eat	DownTheRabbitHoleFinal_SoundFile6.wav	964	41	16	6	1	10.480000	12.070000	16.180000	0.174716	0.000000	8.534897	3.302912	2.007577
323.280000	0.158397	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	965	41	17	6	0	16.180000	10.480000	8.770000	0.158397	0.000000	2.786938	2.832468	4.442416
323.436000	0.407306	word	bat	DownTheRabbitHoleFinal_SoundFile6.wav	966	41	18	6	1	8.770000	16.180000	13.760000	0.407306	0.000000	0.724267	1.187390	4.549318
324.640000	0.230289	word	when	DownTheRabbitHoleFinal_SoundFile6.wav	967	41	19	6	0	13.760000	8.770000	9.960000	0.230289	0.000000	4.647078	6.027985	3.727772
324.868000	0.732650	word	suddenly	DownTheRabbitHoleFinal_SoundFile6.wav	968	41	20	6	1	9.960000	13.760000	6.650000	0.732650	0.000000	3.438860	5.575607	3.779420
325.874000	0.325824	word	thump	DownTheRabbitHoleFinal_SoundFile6.wav	969	41	21	6	1	6.650000	9.960000	6.650000	0.325824	0.000000	3.891606	1.952173	4.452037
326.640000	0.253986	word	thump	DownTheRabbitHoleFinal_SoundFile6.wav	970	41	22	6	1	6.650000	6.650000	12.590000	0.253986	0.000000	3.519682	3.504569	2.841725
327.130000	0.301878	word	down	DownTheRabbitHoleFinal_SoundFile6.wav	971	41	23	6	0	12.590000	6.650000	13.100000	0.301878	0.000000	3.875029	3.778108	2.937782
327.430000	0.230041	word	she	DownTheRabbitHoleFinal_SoundFile6.wav	972	41	24	6	0	13.100000	12.590000	11.650000	0.230041	0.000000	1.510457	3.104659	0.876987
327.658000	0.457524	word	came	DownTheRabbitHoleFinal_SoundFile6.wav	973	41	25	6	1	11.650000	13.100000	11.270000	0.457524	0.000000	1.450427	1.616392	1.297999
328.112000	0.358025	word	upon	DownTheRabbitHoleFinal_SoundFile6.wav	974	41	26	6	0	11.270000	11.650000	16.180000	0.358025	0.000000	3.166598	3.470334	5.374028
328.468000	0.090084	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	975	41	27	6	0	16.180000	11.270000	8.370000	0.090084	0.000000	1.255200	1.094971	4.000031
328.556000	0.265959	word	heap	DownTheRabbitHoleFinal_SoundFile6.wav	976	41	28	6	1	8.370000	16.180000	16.210000	0.265959	0.000000	0.824340	0.899871	4.724491
328.818000	0.098341	word	of	DownTheRabbitHoleFinal_SoundFile6.wav	977	41	29	6	0	16.210000	8.370000	8.540000	0.098341	0.000000	1.877723	1.889038	2.125771
328.914000	0.458415	word	sticks	DownTheRabbitHoleFinal_SoundFile6.wav	978	41	30	6	1	8.540000	16.210000	16.190000	0.458415	0.000000	4.666512	5.175990	4.418760
329.370000	0.145340	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	979	41	31	6	0	16.190000	8.540000	9.870000	0.145340	0.000000	4.460585	4.213813	8.528894
329.514000	0.230041	word	dry	DownTheRabbitHoleFinal_SoundFile6.wav	980	41	32	6	1	9.870000	16.190000	9.900000	0.230041	0.000000	2.290951	4.378910	4.815718
329.740000	0.505415	word	leaves	DownTheRabbitHoleFinal_SoundFile6.wav	981	41	33	6	1	9.900000	9.870000	16.190000	0.505415	0.000000	2.989948	3.311047	4.948104
330.806000	0.170177	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	982	42	1	6	0	16.190000	9.900000	16.960000	0.170177	0.000000	2.574331	3.323164	8.718191
330.974000	0.074395	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	983	42	2	6	0	16.960000	16.190000	10.740000	0.074395	0.000000	2.228512	3.052128	4.755924
331.046000	0.337796	word	fall	DownTheRabbitHoleFinal_SoundFile6.wav	984	42	3	6	1	10.740000	16.960000	14.560000	0.337796	0.000000	1.559439	1.336379	3.653493
331.382000	0.194554	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	985	42	4	6	0	14.560000	10.740000	13.020000	0.194554	0.000000	3.557386	3.012937	2.046361
331.574000	0.325392	word	over	DownTheRabbitHoleFinal_SoundFile6.wav	986	42	5	6	0	13.020000	14.560000	8.650000	0.325392	0.000000	4.507790	4.151575	6.710051
333.188000	0.397660	word	Alice	DownTheRabbitHoleFinal_SoundFile6.wav	987	42	6	6	1	8.650000	13.020000	14.560000	0.397660	0.000000	3.226499	3.406288	2.312348
333.584000	0.170178	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	988	42	7	6	0	14.560000	8.650000	14.770000	0.170178	0.000000	0.905229	1.991419	1.357460
333.752000	0.205567	word	not	DownTheRabbitHoleFinal_SoundFile6.wav	989	42	8	6	0	14.770000	14.560000	16.180000	0.205567	0.000000	2.188018	2.845399	5.135901
333.954000	0.086895	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	990	42	9	6	0	16.180000	14.770000	11.980000	0.086895	0.000000	4.126599	3.957304	4.028944
334.040000	0.218069	word	bit	DownTheRabbitHoleFinal_SoundFile6.wav	991	42	10	6	1	11.980000	16.180000	10.240000	0.218069	0.000000	5.576786	5.858170	3.296355
334.254000	0.445551	word	hurt	DownTheRabbitHoleFinal_SoundFile6.wav	992	42	11	6	1	10.240000	11.980000	16.190000	0.445551	0.000000	5.574428	3.487958	4.706231
334.948000	0.158205	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	993	42	12	6	0	16.190000	10.240000	13.100000	0.158205	0.000000	4.228648	3.291072	8.777108
335.104000	0.170177	word	she	DownTheRabbitHoleFinal_SoundFile6.wav	994	42	13	6	0	13.100000	16.190000	8.710000	0.170177	0.000000	2.817732	2.347511	2.644669
335.272000	0.361741	word	jumped	DownTheRabbitHoleFinal_SoundFile6.wav	995	42	14	6	1	8.710000	13.100000	13.740000	0.361741	0.000000	0.980686	1.428795	1.543417
335.632000	0.206096	word	up	DownTheRabbitHoleFinal_SoundFile6.wav	996	42	15	6	0	13.740000	8.710000	10.530000	0.206096	0.000000	3.917915	3.832130	6.411323
335.834000	0.146231	word	onto	DownTheRabbitHoleFinal_SoundFile6.wav	997	42	16	6	0	10.530000	13.740000	13.300000	0.146231	0.000000	1.628532	1.878818	2.349783
335.978000	0.146232	word	her	DownTheRabbitHoleFinal_SoundFile6.wav	998	42	17	6	0	13.300000	10.530000	10.600000	0.146232	0.000000	3.103116	5.965947	8.226542
336.122000	0.337796	word	feet	DownTheRabbitHoleFinal_SoundFile6.wav	999	42	18	6	1	10.600000	13.300000	15.900000	0.337796	0.000000	2.001445	2.522536	4.828077
336.458000	0.137350	word	in	DownTheRabbitHoleFinal_SoundFile6.wav	1000	42	19	6	0	15.900000	10.600000	16.180000	0.137350	0.000000	2.771963	2.524212	2.106227
336.592000	0.059330	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	1001	42	20	6	0	16.180000	15.900000	10.680000	0.059330	0.000000	1.565346	1.533752	4.019557
336.650000	0.481470	word	moment	DownTheRabbitHoleFinal_SoundFile6.wav	1002	42	21	6	1	10.680000	16.180000	13.100000	0.481470	0.000000	0.824340	0.833396	3.325373
337.954000	0.218069	word	she	DownTheRabbitHoleFinal_SoundFile6.wav	1003	42	22	6	0	13.100000	10.680000	11.070000	0.218069	0.000000	3.719364	4.079562	1.287479
338.170000	0.289905	word	looked	DownTheRabbitHoleFinal_SoundFile6.wav	1004	42	23	6	1	11.070000	13.100000	13.740000	0.289905	0.000000	1.107378	1.231247	1.901712
338.456000	0.289905	word	up	DownTheRabbitHoleFinal_SoundFile6.wav	1005	42	24	6	0	13.740000	11.070000	14.570000	0.289905	0.000000	3.917915	3.881262	6.955982
338.780000	0.134259	word	but	DownTheRabbitHoleFinal_SoundFile6.wav	1006	42	25	6	0	14.570000	13.740000	15.370000	0.134259	0.000000	2.798455	4.183575	8.710185
338.912000	0.074394	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1007	42	26	6	0	15.370000	14.570000	14.560000	0.074394	0.000000	3.001442	2.378768	1.748906
338.984000	0.148458	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1008	42	27	6	0	14.560000	15.370000	14.350000	0.148458	0.000000	0.980686	1.795615	1.705264
339.130000	0.263733	word	all	DownTheRabbitHoleFinal_SoundFile6.wav	1009	42	28	6	0	14.350000	14.560000	11.170000	0.263733	0.000000	2.991921	2.686941	4.432348
339.390000	0.397660	word	dark	DownTheRabbitHoleFinal_SoundFile6.wav	1010	42	29	6	1	11.170000	14.350000	9.050000	0.397660	0.000000	2.447846	1.858862	4.304301
339.786000	0.541334	word	overhead	DownTheRabbitHoleFinal_SoundFile6.wav	1011	42	30	6	1	9.050000	11.170000	12.750000	0.541334	0.000000	0.515633	0.899724	3.860966
340.852000	0.493443	word	before	DownTheRabbitHoleFinal_SoundFile6.wav	1012	42	31	6	1	12.750000	9.050000	13.300000	0.493443	0.000388	2.119440	1.822126	2.234091
341.342000	0.146231	word	her	DownTheRabbitHoleFinal_SoundFile6.wav	1013	42	32	6	0	13.300000	12.750000	14.560000	0.146231	0.000411	2.421403	2.258030	1.774758
341.486000	0.253987	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1014	42	33	6	0	14.560000	13.300000	12.560000	0.253987	0.001424	1.219912	1.361826	1.821876
341.738000	0.349769	word	another	DownTheRabbitHoleFinal_SoundFile6.wav	1015	42	34	6	1	12.560000	14.560000	12.520000	0.349769	0.000276	2.991921	2.608789	4.501449
342.084000	0.277932	word	long	DownTheRabbitHoleFinal_SoundFile6.wav	1016	42	35	6	1	12.520000	12.560000	9.100000	0.277932	0.012578	2.447846	1.937857	4.277471
342.360000	0.601197	word	passage	DownTheRabbitHoleFinal_SoundFile6.wav	1017	42	36	6	1	9.100000	12.520000	16.190000	0.601197	0.001586	0.515633	0.876607	3.896919
343.318000	0.134259	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	1018	43	1	6	0	16.190000	9.100000	16.960000	0.134259	0.012483	3.281191	3.060315	8.660399
343.450000	0.074394	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	1019	43	2	6	0	16.960000	16.190000	11.920000	0.074394	0.008238	2.668867	3.091840	4.705526
343.522000	0.289905	word	White	DownTheRabbitHoleFinal_SoundFile6.wav	1020	43	3	6	1	11.920000	16.960000	8.660000	0.289905	0.015351	2.790765	2.484541	3.259169
343.808000	0.337796	word	Rabbit	DownTheRabbitHoleFinal_SoundFile6.wav	1021	43	4	6	1	8.660000	11.920000	14.560000	0.337796	0.000801	1.836020	2.648008	2.971290
344.144000	0.134259	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1022	43	5	6	0	14.560000	8.660000	12.800000	0.134259	0.002835	2.349965	1.421985	1.900843
344.276000	0.373259	word	still	DownTheRabbitHoleFinal_SoundFile6.wav	1023	43	6	6	0	12.800000	14.560000	15.900000	0.373259	0.005710	2.188018	2.801573	4.177674
344.646000	0.122741	word	in	DownTheRabbitHoleFinal_SoundFile6.wav	1024	43	7	6	0	15.900000	12.800000	9.570000	0.122741	0.000333	3.319244	2.725248	3.174926
344.766000	0.397661	word	sight	DownTheRabbitHoleFinal_SoundFile6.wav	1025	43	8	6	1	9.570000	15.900000	5.020000	0.397661	0.001413	3.645285	4.153958	3.281232
345.162000	0.541333	word	hurrying	DownTheRabbitHoleFinal_SoundFile6.wav	1026	43	9	6	1	5.020000	9.570000	12.590000	0.541333	0.000608	6.395343	5.986976	3.376204
345.700000	0.301878	word	down	DownTheRabbitHoleFinal_SoundFile6.wav	1027	43	10	6	0	12.590000	5.020000	15.370000	0.301878	0.000715	2.834332	5.037697	7.033120
346.000000	0.134258	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1028	44	1	6	n/a	15.370000	12.590000	14.090000	0.134258	0.000320	7.059164	3.669602	1.575687
347.114000	0.158204	word	There	DownTheRabbitHoleFinal_SoundFile6.wav	1029	44	2	6	0	14.090000	15.370000	14.560000	0.158204	0.000845	5.762549	7.745758	4.195579
347.268000	0.170177	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1030	44	3	6	0	14.560000	14.090000	14.770000	0.170177	0.000792	0.908335	2.100641	1.357460
347.436000	0.200714	word	not	DownTheRabbitHoleFinal_SoundFile6.wav	1031	44	4	6	0	14.770000	14.560000	16.180000	0.200714	0.000487	2.748676	2.715174	5.135901
347.634000	0.067804	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	1032	44	5	6	0	16.180000	14.770000	10.680000	0.067804	0.013817	4.126599	3.973296	4.028944
347.700000	0.409633	word	moment	DownTheRabbitHoleFinal_SoundFile6.wav	1033	44	6	6	1	10.680000	16.180000	16.350000	0.409633	0.010120	1.110378	1.302586	4.484663
348.108000	0.086367	word	to	DownTheRabbitHoleFinal_SoundFile6.wav	1034	44	7	6	0	16.350000	10.680000	14.950000	0.086367	0.000081	5.333189	5.186638	3.113685
348.190000	0.114432	word	be	DownTheRabbitHoleFinal_SoundFile6.wav	1035	44	8	6	0	14.950000	16.350000	11.270000	0.114432	0.000001	0.661957	0.822936	2.166024
348.302000	0.597079	word	lost	DownTheRabbitHoleFinal_SoundFile6.wav	1036	44	9	6	1	11.270000	14.950000	11.920000	0.597079	0.006414	4.534864	5.326135	4.167241
349.172000	0.313850	word	away	DownTheRabbitHoleFinal_SoundFile6.wav	1037	44	10	6	0	11.920000	11.270000	11.660000	0.313850	0.000066	3.223835	3.575976	4.295513
349.484000	0.230041	word	went	DownTheRabbitHoleFinal_SoundFile6.wav	1038	44	11	6	1	11.660000	11.920000	8.650000	0.230041	0.000465	4.187722	4.664388	2.285594
349.712000	0.421606	word	Alice	DownTheRabbitHoleFinal_SoundFile6.wav	1039	44	12	6	1	8.650000	11.660000	13.870000	0.421606	0.001914	2.791519	4.300612	3.267799
350.130000	0.170177	word	like	DownTheRabbitHoleFinal_SoundFile6.wav	1040	44	13	6	0	13.870000	8.650000	16.960000	0.170177	0.002463	3.306298	2.857690	2.333682
350.298000	0.110313	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	1041	44	14	6	0	16.960000	13.870000	10.070000	0.110313	0.000715	1.132688	1.418447	4.682100
350.406000	0.445551	word	wind	DownTheRabbitHoleFinal_SoundFile6.wav	1042	44	15	6	0	10.070000	16.960000	16.190000	0.445551	0.000001	0.824340	0.817638	4.486097
350.908000	0.182150	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	1043	44	16	6	0	16.190000	10.070000	14.560000	0.182150	0.003951	3.148749	2.814944	8.571855
351.088000	0.265960	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1044	44	17	6	0	14.560000	16.190000	13.840000	0.265960	0.004065	2.410557	2.774219	1.487599
351.352000	0.365309	word	just	DownTheRabbitHoleFinal_SoundFile6.wav	1045	44	18	6	0	13.840000	14.560000	15.900000	0.365309	0.014827	3.088905	3.175989	3.808175
351.714000	0.118718	word	in	DownTheRabbitHoleFinal_SoundFile6.wav	1046	44	19	6	0	15.900000	13.840000	13.580000	0.118718	0.009457	3.319244	2.722187	3.413622
351.830000	0.265959	word	time	DownTheRabbitHoleFinal_SoundFile6.wav	1047	44	20	6	1	13.580000	15.900000	16.350000	0.265959	0.002182	3.645285	4.142889	3.307357
352.094000	0.110314	word	to	DownTheRabbitHoleFinal_SoundFile6.wav	1048	44	21	6	0	16.350000	13.580000	11.410000	0.110314	0.004373	4.141913	4.876862	3.279877
352.202000	0.227338	word	hear	DownTheRabbitHoleFinal_SoundFile6.wav	1049	44	22	6	1	11.410000	16.350000	15.370000	0.227338	0.001871	0.661957	1.006803	1.988475
352.426000	0.148934	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1050	44	23	6	0	15.370000	11.410000	12.790000	0.148934	0.005722	2.653520	2.254189	1.675856
352.572000	0.396634	word	say	DownTheRabbitHoleFinal_SoundFile6.wav	1051	44	24	6	1	12.790000	15.370000	14.790000	0.396634	0.000790	3.513570	5.006094	1.941109
352.966000	0.162726	word	as	DownTheRabbitHoleFinal_SoundFile6.wav	1052	44	25	6	0	14.790000	12.790000	15.370000	0.162726	0.000922	2.603478	2.880295	4.287666
353.128000	0.118790	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1053	44	26	6	0	15.370000	14.790000	10.840000	0.118790	0.000195	1.897107	2.046343	1.327402
353.244000	0.288909	word	turned	DownTheRabbitHoleFinal_SoundFile6.wav	1054	44	27	6	1	10.840000	15.370000	16.960000	0.288909	0.000001	1.219912	1.823074	1.354982
353.530000	0.075391	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	1055	44	28	6	0	16.960000	10.840000	10.050000	0.075391	0.000001	2.991921	2.634999	4.320213
353.602000	0.505415	word	corner	DownTheRabbitHoleFinal_SoundFile6.wav	1056	44	29	6	1	10.050000	16.960000	11.640000	0.505415	0.000001	1.504428	1.373953	4.708995
354.536000	0.248248	word	Oh	DownTheRabbitHoleFinal_SoundFile6.wav	1057	45	1	6	0	11.640000	10.050000	14.390000	0.248248	0.009339	9.171544	8.301320	6.816747
354.782000	0.175916	word	my	DownTheRabbitHoleFinal_SoundFile6.wav	1058	45	2	6	0	14.390000	11.640000	9.410000	0.175916	0.008868	3.381092	5.447141	6.733581
354.956000	0.283730	word	ears	DownTheRabbitHoleFinal_SoundFile6.wav	1059	45	3	6	1	9.410000	14.390000	16.190000	0.283730	0.000009	3.059177	2.912032	5.668044
355.236000	0.140434	word	and	DownTheRabbitHoleFinal_SoundFile6.wav	1060	45	4	6	0	16.190000	9.410000	6.080000	0.140434	0.000295	2.158984	3.064448	8.595105
355.374000	0.457524	word	whiskers	DownTheRabbitHoleFinal_SoundFile6.wav	1061	45	5	6	1	6.080000	16.190000	13.520000	0.457524	0.000008	1.987503	5.673553	5.430112
355.986000	0.134259	word	how	DownTheRabbitHoleFinal_SoundFile6.wav	1062	45	6	6	0	13.520000	6.080000	10.920000	0.134259	0.000417	6.188453	6.833726	4.862131
356.116000	0.260104	word	late	DownTheRabbitHoleFinal_SoundFile6.wav	1063	45	7	6	1	10.920000	13.520000	15.370000	0.260104	0.000638	3.866525	5.022648	4.183603
356.374000	0.126818	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1064	45	8	6	0	15.370000	10.920000	15.680000	0.126818	0.011288	0.664409	3.850407	2.072287
356.498000	0.127157	word	s	DownTheRabbitHoleFinal_SoundFile6.wav	1065	45	9	6	0	15.680000	15.370000	11.990000	0.127157	0.000154	3.969173	4.036775	2.892788
356.624000	0.413849	word	getting	DownTheRabbitHoleFinal_SoundFile6.wav	1066	45	10	6	1	11.990000	15.680000	13.100000	0.413849	0.000028	4.756337	4.533769	3.667467
357.554000	0.206096	word	She	DownTheRabbitHoleFinal_SoundFile6.wav	1067	45	11	6	0	13.100000	11.990000	14.560000	0.206096	0.001673	2.088240	1.864978	0.720338
357.758000	0.170177	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1068	45	12	6	0	14.560000	13.100000	11.350000	0.170177	0.007316	1.762466	1.618144	1.357621
357.924000	0.337796	word	close	DownTheRabbitHoleFinal_SoundFile6.wav	1069	45	13	6	1	11.350000	14.560000	11.080000	0.337796	0.001838	5.069927	5.367513	6.327571
358.260000	0.419122	word	behind	DownTheRabbitHoleFinal_SoundFile6.wav	1070	45	14	6	0	11.080000	11.350000	15.370000	0.419122	0.000000	3.743315	2.634416	2.803124
358.676000	0.136742	word	it	DownTheRabbitHoleFinal_SoundFile6.wav	1071	45	15	6	0	15.370000	11.080000	13.760000	0.136742	0.000000	1.520171	2.305673	2.271309
358.810000	0.122286	word	when	DownTheRabbitHoleFinal_SoundFile6.wav	1072	45	16	6	0	13.760000	15.370000	13.100000	0.122286	0.000000	10.316580	7.494264	4.895289
358.930000	0.194123	word	she	DownTheRabbitHoleFinal_SoundFile6.wav	1073	45	17	6	0	13.100000	13.760000	10.840000	0.194123	0.000001	0.701884	2.667443	0.763332
359.122000	0.301877	word	turned	DownTheRabbitHoleFinal_SoundFile6.wav	1074	45	18	6	1	10.840000	13.100000	16.960000	0.301877	0.000001	1.138946	1.591797	1.309481
359.422000	0.074395	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	1075	45	19	6	0	16.960000	10.840000	10.050000	0.074395	0.000001	2.991921	2.621498	4.706075
359.494000	0.457524	word	corner	DownTheRabbitHoleFinal_SoundFile6.wav	1076	45	20	6	1	10.050000	16.960000	14.570000	0.457524	0.000269	1.504428	1.530350	4.508202
360.260000	0.146231	word	but	DownTheRabbitHoleFinal_SoundFile6.wav	1077	45	21	6	0	14.570000	10.050000	16.960000	0.146231	0.016094	3.148749	3.094938	8.624890
360.404000	0.110313	word	the	DownTheRabbitHoleFinal_SoundFile6.wav	1078	45	22	6	0	16.960000	14.570000	8.660000	0.110313	0.003195	2.668867	2.954050	4.853735
360.510000	0.373715	word	Rabbit	DownTheRabbitHoleFinal_SoundFile6.wav	1079	45	23	6	1	8.660000	16.960000	14.560000	0.373715	0.009280	2.790765	2.570260	3.463480
360.882000	0.230041	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1080	45	24	6	0	14.560000	8.660000	13.960000	0.230041	0.009932	2.142999	1.851614	1.975114
361.110000	0.230041	word	no	DownTheRabbitHoleFinal_SoundFile6.wav	1081	45	25	6	0	13.960000	14.560000	11.200000	0.230041	0.010522	2.188018	2.934217	3.935566
361.336000	0.325823	word	longer	DownTheRabbitHoleFinal_SoundFile6.wav	1082	45	26	6	1	11.200000	13.960000	16.350000	0.325823	0.013978	2.471249	2.625557	3.392012
361.660000	0.170177	word	to	DownTheRabbitHoleFinal_SoundFile6.wav	1083	45	27	6	0	16.350000	11.200000	14.950000	0.170177	0.001699	4.561140	5.037278	4.409787
361.828000	0.143881	word	be	DownTheRabbitHoleFinal_SoundFile6.wav	1084	45	28	6	0	14.950000	16.350000	11.990000	0.143881	0.000016	0.912175	0.602093	2.442805
361.970000	0.483820	word	seen	DownTheRabbitHoleFinal_SoundFile6.wav	1085	45	29	6	1	11.990000	14.950000	13.100000	0.483820	0.000001	4.534864	5.412884	3.835407
362.918000	0.242014	word	she	DownTheRabbitHoleFinal_SoundFile6.wav	1086	46	1	6	0	13.100000	11.990000	12.210000	0.242014	0.000011	3.668007	3.360381	1.652308
363.156000	0.301877	word	found	DownTheRabbitHoleFinal_SoundFile6.wav	1087	46	2	6	1	12.210000	13.100000	9.880000	0.301877	0.014100	4.398565	2.074922	1.832360
363.456000	0.505415	word	herself	DownTheRabbitHoleFinal_SoundFile6.wav	1088	46	3	6	0	9.880000	12.210000	15.900000	0.505415	0.005091	3.521044	4.045892	1.942366
363.960000	0.122286	word	in	DownTheRabbitHoleFinal_SoundFile6.wav	1089	46	4	6	0	15.900000	9.880000	16.180000	0.122286	0.021279	3.197841	3.868743	2.279928
364.078000	0.063114	word	a	DownTheRabbitHoleFinal_SoundFile6.wav	1090	46	5	6	0	16.180000	15.900000	12.520000	0.063114	0.012052	1.412378	1.576582	4.936285
364.140000	0.492751	word	long	DownTheRabbitHoleFinal_SoundFile6.wav	1091	46	6	6	1	12.520000	16.180000	11.360000	0.492751	0.003860	2.414520	2.327831	4.336809
364.630000	0.409632	word	low	DownTheRabbitHoleFinal_SoundFile6.wav	1092	46	7	6	1	11.360000	12.520000	10.420000	0.409632	0.008543	3.237332	3.750308	4.196995
365.036000	0.421606	word	hall	DownTheRabbitHoleFinal_SoundFile6.wav	1093	46	8	6	1	10.420000	11.360000	13.800000	0.421606	0.001055	0.705458	0.919849	4.093804
365.456000	0.325823	word	which	DownTheRabbitHoleFinal_SoundFile6.wav	1094	46	9	6	0	13.800000	10.420000	14.560000	0.325823	0.006359	5.463409	7.267982	5.475753
365.778000	0.194123	word	was	DownTheRabbitHoleFinal_SoundFile6.wav	1095	46	10	6	0	14.560000	13.800000	8.590000	0.194123	0.000985	0.551639	2.408817	2.338204
365.970000	0.242014	word	lit	DownTheRabbitHoleFinal_SoundFile6.wav	1096	46	11	6	1	8.590000	14.560000	13.740000	0.242014	0.000235	2.393761	4.562201	3.391845
