onset	duration	trial_type	word	stim_file	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
599.932	0.146416	word	to	DownTheRabbitHoleFinal_SoundFile9.wav	1628	66	11	9	0	16.35	6.39	9.89	0.019445	3.610238234	4.445185718	4.463187783
600.04	0.481654	word	taste	DownTheRabbitHoleFinal_SoundFile9.wav	1629	66	12	9	1	9.89	16.35	15.37	0.016451	0.886672437	1.001099377	2.21485622
600.482	0.182335	word	it	DownTheRabbitHoleFinal_SoundFile9.wav	1630	66	13	9	0	15.37	9.89	16.19	0.0015801	2.653519621	2.561595315	2.162525832
601.07	0.218253	word	and	DownTheRabbitHoleFinal_SoundFile9.wav	1631	66	14	9	0	16.19	15.37	10.39	0.0031035	4.513570141	4.584483605	8.511075299
601.25	0.481654	word	finding	DownTheRabbitHoleFinal_SoundFile9.wav	1632	66	15	9	1	10.39	16.19	15.37	0.00033029	4.294090352	5.097537071	3.232350066
601.692	0.242198	word	it	DownTheRabbitHoleFinal_SoundFile9.wav	1633	66	16	9	0	15.37	10.39	13.28	0.0012771	3.533103064	2.959847316	2.189735997
601.896	0.481655	word	very	DownTheRabbitHoleFinal_SoundFile9.wav	1634	66	17	9	1	13.28	15.37	11.64	0.014452	2.975447673	3.52236196	2.924418516
602.338	0.685191	word	nice	DownTheRabbitHoleFinal_SoundFile9.wav	1635	66	18	9	1	11.64	13.28	15.37	0.0021743	3.084858696	3.919142624	5.807520933
603.188	0.181774	word	it	DownTheRabbitHoleFinal_SoundFile9.wav	1636	66	19	9	0	15.37	11.64	13.53	0.014413	3.420390044	3.819907963	2.269852355
603.332	0.434323	word	had	DownTheRabbitHoleFinal_SoundFile9.wav	1637	66	20	9	1	13.53	15.37	15.9	0.0024229	1.650536515	1.669514935	1.448283618
603.728	0.218253	word	in	DownTheRabbitHoleFinal_SoundFile9.wav	1638	66	21	9	0	15.9	13.53	12.13	0.012099	3.166598059	3.233228257	3.550510412
603.908	0.493627	word	fact	DownTheRabbitHoleFinal_SoundFile9.wav	1639	66	22	9	1	12.13	15.9	16.18	0.00025145	3.633724266	4.473650371	3.993216198
604.47	0.101943	word	a	DownTheRabbitHoleFinal_SoundFile9.wav	1640	66	23	9	0	16.18	12.13	11.28	0.0076496	4.431418859	3.939640668	5.036073927
604.534	0.334384	word	sort	DownTheRabbitHoleFinal_SoundFile9.wav	1641	66	24	9	1	11.28	16.18	16.21	0.0011323	1.457123896	1.210755893	4.13129339
604.828	0.158568	word	of	DownTheRabbitHoleFinal_SoundFile9.wav	1642	66	25	9	0	16.21	11.28	9.62	1.3e-05	1.877723178	2.015264197	2.111114507
605.008	0.433763	word	mixed	DownTheRabbitHoleFinal_SoundFile9.wav	1643	66	26	9	1	9.62	16.21	7.2	0.0029714	10.47912183	7.500687455	3.424301592
605.404	0.56981	word	flavor	DownTheRabbitHoleFinal_SoundFile9.wav	1644	66	27	9	1	7.2	9.62	16.21	5.07e-05	2.644141818	4.556886665	3.941095186
605.934	0.142069	word	of	DownTheRabbitHoleFinal_SoundFile9.wav	1645	66	28	9	0	16.21	7.2	8.38	2.61e-06	1.767554754	1.556268094	2.253630354
606.11	0.565464	word	cherry	DownTheRabbitHoleFinal_SoundFile9.wav	1646	66	29	9	1	8.38	16.21	6.35	6.11e-06	4.666511711	5.145187129	4.274382187
606.636	0.529545	word	tart	DownTheRabbitHoleFinal_SoundFile9.wav	1647	66	30	9	1	6.35	8.38	6.25	0.01188	0	0	0
607.63	0.792947	word	custard	DownTheRabbitHoleFinal_SoundFile9.wav	1648	66	31	9	1	6.25	6.35	6.46	0.0090415	4.016377163	3.789316891	4.296241042
608.384	1.02043	word	pineapple	DownTheRabbitHoleFinal_SoundFile9.wav	1649	66	32	9	1	6.46	6.25	7.3	0.0010873	3.337740473	3.840310886	4.34636232
609.366	0.433763	word	roast	DownTheRabbitHoleFinal_SoundFile9.wav	1650	66	33	9	1	7.3	6.46	9.53	0.0041414	0.705457938	1.067538861	4.146767139
609.762	0.529545	word	turkey	DownTheRabbitHoleFinal_SoundFile9.wav	1651	66	34	9	1	9.53	7.3	12.9180065	0.021606	7.957811629	7.772734858	5.801508893
610.252	0.603532	word	toffee	DownTheRabbitHoleFinal_SoundFile9.wav	1652	66	35	9	1	12.9180065	9.53	16.19	0.014374	4.518619472	4.005618277	4.279700733
610.818	0.20413	word	and	DownTheRabbitHoleFinal_SoundFile9.wav	1653	66	36	9	0	16.19	12.9180065	10.85	0.0027046	3.64415512	4.371543893	8.552428631
610.982	0.302063	word	hot	DownTheRabbitHoleFinal_SoundFile9.wav	1654	66	37	9	1	10.85	16.19	5.75	0.0050433	2.290951101	4.56259429	4.581747327
611.246	0.40575	word	buttered	DownTheRabbitHoleFinal_SoundFile9.wav	1655	66	38	9	1	5.75	10.85	8.03	0.01263	3.175441032	3.851070372	4.279199875
611.614	0.653358	word	toast	DownTheRabbitHoleFinal_SoundFile9.wav	1656	66	39	9	1	8.03	5.75	13.1	8.78e-05	0.705457938	1.168494438	3.825416392
613.246	0.29009	word	she	DownTheRabbitHoleFinal_SoundFile9.wav	1657	67	1	9	0	13.1	8.03	13.28	2.73e-07	3.771517843	3.828068881	1.647762879
613.498	0.349954	word	very	DownTheRabbitHoleFinal_SoundFile9.wav	1658	67	2	9	1	13.28	13.1	11.41	0.00011767	4.362189878	4.335940437	3.68119998
613.808	0.505599	word	soon	DownTheRabbitHoleFinal_SoundFile9.wav	1659	67	3	9	1	11.41	13.28	10.05	0.011981	2.570285391	2.184803525	3.631592358
614.456	0.418468	word	finished	DownTheRabbitHoleFinal_SoundFile9.wav	1660	67	4	9	1	10.05	11.41	15.37	0.0077037	3.898182962	2.206788619	2.720450033
614.834	0.151211	word	it	DownTheRabbitHoleFinal_SoundFile9.wav	1661	67	5	9	0	15.37	10.05	12.65	0.0042027	2.420157494	2.647736482	1.736289074
614.948	0.492155	word	off	DownTheRabbitHoleFinal_SoundFile9.wav	1662	67	6	9	0	12.65	15.37	14.1	0.0095787	4.066106427	6.804296421	5.606095843
621.774	0.108786	word	What	DownTheRabbitHoleFinal_SoundFile10.wav	1663	67	7	10	0	14.1	12.65	16.18	3.45e-09	5.384048179	6.479707103	3.64391234
621.884	0.147608	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1664	67	8	10	0	16.18	14.1	9.92	3.62e-09	3.146065222	3.437054203	4.101220505
622.032	0.838095	word	curious	DownTheRabbitHoleFinal_SoundFile10.wav	1665	67	9	10	1	9.92	16.18	10.53	3.86e-09	0.849440267	2.366949479	4.338438533
622.87	0.640649	word	feeling	DownTheRabbitHoleFinal_SoundFile10.wav	1666	67	10	10	1	10.53	9.92	12.77	3.52e-09	10.12796081	7.558292846	3.587570684
623.51	0.281969	word	said	DownTheRabbitHoleFinal_SoundFile10.wav	1667	67	11	10	1	12.77	10.53	8.65	3.66e-09	3.519682474	3.303103805	2.292357676
623.792	0.535293	word	Alice	DownTheRabbitHoleFinal_SoundFile10.wav	1668	67	12	10	1	8.65	12.77	15.79	4.07e-09	1.478766257	3.628571836	4.054680205
624.394	0.140688	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1669	67	13	10	0	15.79	8.65	12.63	3.87e-09	3.58642001	4.314023335	2.925200644
624.534	0.299114	word	must	DownTheRabbitHoleFinal_SoundFile10.wav	1670	67	14	10	1	12.63	15.79	14.95	3.76e-09	2.782802419	2.911920835	4.454910607
624.834	0.08381	word	be	DownTheRabbitHoleFinal_SoundFile10.wav	1671	67	15	10	0	14.95	12.63	7.6	3.87e-09	0.778503815	0.641322766	3.176821534
624.916	0.408452	word	shutting	DownTheRabbitHoleFinal_SoundFile10.wav	1672	67	16	10	1	7.6	14.95	13.74	4.16e-09	4.741686943	5.108042598	5.069149058
625.326	0.178214	word	up	DownTheRabbitHoleFinal_SoundFile10.wav	1673	67	17	10	0	13.74	7.6	13.87	4.18e-09	2.445626717	4.847751462	7.462213765
625.504	0.126971	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1674	67	18	10	0	13.87	13.74	16.18	3.49e-09	1.416480105	1.727653492	2.629366155
625.63	0.097399	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1675	67	19	10	0	16.18	13.87	8.11	3.94e-09	0.991661975	1.346982223	4.848863113
625.728	0.649644	word	telescope	DownTheRabbitHoleFinal_SoundFile10.wav	1676	67	20	10	1	8.11	16.18	16.19	4.19e-09	0.824339779	0.823134468	4.506820729
627.18	0.159874	word	And	DownTheRabbitHoleFinal_SoundFile10.wav	1677	67	21	10	0	16.19	8.11	14.05	3.71e-09	3.955187248	4.552344891	8.029067683
627.34	0.279211	word	so	DownTheRabbitHoleFinal_SoundFile10.wav	1678	67	22	10	0	14.05	16.19	15.37	3.69e-09	2.256256884	3.714930311	2.907956913
627.618	0.111663	word	it	DownTheRabbitHoleFinal_SoundFile10.wav	1679	67	23	10	0	15.37	14.05	14.56	3.92e-09	2.205315117	3.483446294	1.049763201
627.73	0.239456	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1680	67	24	10	0	14.56	15.37	9.55	3.97e-09	1.450426889	1.604079737	1.464279934
627.97	0.502857	word	indeed	DownTheRabbitHoleFinal_SoundFile10.wav	1681	67	25	10	1	9.55	14.56	13.1	4.02e-09	2.449772483	2.22884529	4.868873832
628.964	0.155646	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1682	67	26	10	0	13.1	9.55	14.56	3.88e-09	5.641165414	3.970578156	1.263656468
629.12	0.179592	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1683	67	27	10	0	14.56	13.1	13.3	3.66e-09	1.450426889	2.323639063	1.372615417
629.298	0.275374	word	now	DownTheRabbitHoleFinal_SoundFile10.wav	1684	67	28	10	1	13.3	14.56	13.63	3.76e-09	2.449772483	2.346142313	4.200221916
629.574	0.227483	word	only	DownTheRabbitHoleFinal_SoundFile10.wav	1685	67	29	10	1	13.63	13.3	10.57	3.97e-09	2.471248748	2.73766422	3.036552927
629.802	0.275374	word	ten	DownTheRabbitHoleFinal_SoundFile10.wav	1686	67	30	10	1	10.57	13.63	9.55	3.53e-09	7.788326857	7.313699391	4.549487725
630.078	0.383129	word	inches	DownTheRabbitHoleFinal_SoundFile10.wav	1687	67	31	10	1	9.55	10.57	12.13	3.69e-09	1.100979985	4.575023064	5.549897694
630.46	0.311293	word	high	DownTheRabbitHoleFinal_SoundFile10.wav	1688	67	32	10	1	12.13	9.55	16.19	3.88e-09	2.033863764	5.63797694	4.342857502
631.094	0.154284	word	and	DownTheRabbitHoleFinal_SoundFile10.wav	1689	67	33	10	0	16.19	12.13	13.3	4.17e-09	1.738408157	4.394218199	8.425537485
631.25	0.097145	word	her	DownTheRabbitHoleFinal_SoundFile10.wav	1690	67	34	10	0	13.3	16.19	11.26	3.69e-09	5.254858396	6.01475887	8.296934847
631.346	0.419047	word	face	DownTheRabbitHoleFinal_SoundFile10.wav	1691	67	35	10	1	11.26	13.3	5.31	3.56e-09	1.323373105	0.597681616	4.449610739
631.766	0.353104	word	brightened	DownTheRabbitHoleFinal_SoundFile10.wav	1692	67	36	10	1	5.31	11.26	13.74	3.9e-09	3.237820197	3.056318854	1.759737475
632.118	0.185672	word	up	DownTheRabbitHoleFinal_SoundFile10.wav	1693	67	37	10	0	13.74	5.31	14.5	3.78e-09	4.507789986	4.244818295	6.312810141
632.304	0.107755	word	at	DownTheRabbitHoleFinal_SoundFile10.wav	1694	67	38	10	0	14.5	13.74	16.96	3.52e-09	1.628532063	1.717023618	2.304138042
632.412	0.119728	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1695	67	39	10	0	16.96	14.5	12.07	3.34e-09	0.991661975	1.244975305	4.792267143
632.58	0.311292	word	thought	DownTheRabbitHoleFinal_SoundFile10.wav	1696	67	40	10	1	12.07	16.96	15.48	4.01e-09	0.824339779	0.823402069	4.066774575
632.89	0.167619	word	that	DownTheRabbitHoleFinal_SoundFile10.wav	1697	67	41	10	0	15.48	12.07	13.1	4.17e-09	1.877723178	2.013065515	2.124443856
633.058	0.179592	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1698	67	42	10	0	13.1	15.48	14.56	3.77e-09	2.421403217	2.350225488	1.527209881
633.238	0.227483	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1699	67	43	10	0	14.56	13.1	13.3	3.49e-09	1.219911654	1.338573848	1.843814295
633.466	0.227483	word	now	DownTheRabbitHoleFinal_SoundFile10.wav	1700	67	44	10	1	13.3	14.56	16.96	3.65e-09	2.449772483	2.404528956	3.747476016
633.692	0.167619	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1701	67	45	10	0	16.96	13.3	12.87	4.05e-09	4.126598737	4.043239365	3.885924426
633.86	0.227483	word	right	DownTheRabbitHoleFinal_SoundFile10.wav	1702	67	46	10	1	12.87	16.96	11.58	4.11e-09	2.259239975	2.345165326	4.647861293
634.088	0.407075	word	size	DownTheRabbitHoleFinal_SoundFile10.wav	1703	67	47	10	1	11.58	12.87	15.42	3.85e-09	0.515633001	0.768320413	4.061358444
634.496	0.119728	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1704	67	48	10	0	15.42	11.58	12.63	4.03e-09	2.119439953	1.959701963	2.222181268
634.614	0.395102	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1705	67	49	10	1	12.63	15.42	12.63	3.92e-09	4.029100148	4.593200567	3.432104744
635.01	0.227483	word	through	DownTheRabbitHoleFinal_SoundFile10.wav	1706	67	50	10	0	12.63	12.63	16.96	4.1e-09	2.460874367	2.450113143	3.389834374
635.238	0.08381	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1707	67	51	10	0	16.96	12.63	12.57	3.55e-09	1.241494221	1.298818546	4.324549655
635.322	0.335238	word	little	DownTheRabbitHoleFinal_SoundFile10.wav	1708	67	52	10	1	12.57	16.96	10.89	4.22e-09	2.414520182	2.758957161	4.507015738
635.656	0.442993	word	door	DownTheRabbitHoleFinal_SoundFile10.wav	1709	67	53	10	1	10.89	12.57	13.24	4.08e-09	0.515633001	0.732328514	3.922406174
636.1	0.294255	word	into	DownTheRabbitHoleFinal_SoundFile10.wav	1710	67	54	10	0	13.24	10.89	15.48	3.58e-09	2.119439953	1.94625449	2.195654812
636.394	0.220575	word	that	DownTheRabbitHoleFinal_SoundFile10.wav	1711	67	55	10	0	15.48	13.24	9.01	3.94e-09	1.551038125	1.551147668	4.216391136
636.614	0.323265	word	lovely	DownTheRabbitHoleFinal_SoundFile10.wav	1712	67	56	10	1	9.01	15.48	9.33	3.52e-09	2.414520182	2.618051934	4.347453977
636.938	0.550748	word	garden	DownTheRabbitHoleFinal_SoundFile10.wav	1713	67	57	10	1	9.33	9.01	13.16	3.72e-09	0.515633001	0.783805815	3.490305176
638.506	0.38313	word	First	DownTheRabbitHoleFinal_SoundFile10.wav	1714	68	1	10	1	13.16	9.33	12.35	3.81e-09	3.875029123	3.779059512	2.937781698
638.89	0.347211	word	however	DownTheRabbitHoleFinal_SoundFile10.wav	1715	68	2	10	0	12.35	13.16	13.1	4.15e-09	2.547932137	3.055717728	2.763061204
639.236	0.21551	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1716	68	3	10	0	13.1	12.35	8.76	3.65e-09	3.898182962	3.556574461	0.658271303
639.452	0.347211	word	waited	DownTheRabbitHoleFinal_SoundFile10.wav	1717	68	4	10	1	8.76	13.1	15.42	4e-09	1.450426889	1.642431916	1.466473372
639.798	0.287347	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1718	68	5	10	0	15.42	8.76	16.18	3.58e-09	3.166598059	3.467625025	5.246103461
640.086	0.035918	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1719	68	6	10	0	16.18	15.42	12.49	3.95e-09	1.255200496	1.103502267	4.116531885
640.122	0.275374	word	few	DownTheRabbitHoleFinal_SoundFile10.wav	1720	68	7	10	1	12.49	16.18	11.06	3.81e-09	2.414520182	2.439706628	4.652856937
640.398	0.502857	word	minutes	DownTheRabbitHoleFinal_SoundFile10.wav	1721	68	8	10	1	11.06	12.49	16.35	3.77e-09	3.982759251	3.665004905	5.218517288
641.2	0.119728	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1722	68	9	10	0	16.35	11.06	13.27	0.0020362	4.311297939	5.3396898	3.164185794
641.32	0.191565	word	see	DownTheRabbitHoleFinal_SoundFile10.wav	1723	68	10	10	1	13.27	16.35	14.65	4e-05	0.503943136	0.868395503	2.112843787
641.512	0.143673	word	if	DownTheRabbitHoleFinal_SoundFile10.wav	1724	68	11	10	0	14.65	13.27	13.1	0.00012037	2.695339374	2.759758464	3.427922178
641.654	0.191565	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1725	68	12	10	0	13.1	14.65	14.56	0.0014096	1.897106628	2.095078599	2.228076568
641.846	0.179591	word	was	DownTheRabbitHoleFinal_SoundFile10.wav	1726	68	13	10	0	14.56	13.1	12.63	0.0041519	1.219911654	1.637791063	1.472658515
642.026	0.263402	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1727	68	14	10	0	12.63	14.56	16.35	0.0028997	3.802444994	3.813107813	4.316247289
642.29	0.071837	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1728	68	15	10	0	16.35	12.63	8.32	0.0038075	2.537494638	3.600341246	5.180242794
642.362	0.340741	word	shrink	DownTheRabbitHoleFinal_SoundFile10.wav	1729	68	16	10	1	8.32	16.35	13.95	0.00011206	1.023137244	1.019185409	2.31617085
642.702	0.22198	word	any	DownTheRabbitHoleFinal_SoundFile10.wav	1730	68	17	10	0	13.95	8.32	11.33	0.013788	2.592977481	2.53676209	4.555562983
642.924	0.526802	word	further	DownTheRabbitHoleFinal_SoundFile10.wav	1731	68	18	10	1	11.33	13.95	13.1	0.014159	6.460751513	10.16211087	7.040895571
643.906	0.187425	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1732	69	1	10	0	13.1	11.33	10.82	0.0050246	4.518619472	3.396282256	2.690772999
644.094	0.327405	word	felt	DownTheRabbitHoleFinal_SoundFile10.wav	1733	69	2	10	1	10.82	13.1	16.18	0.0063046	0.643683363	1.389300996	1.404534445
644.42	0.064356	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1734	69	3	10	0	16.18	10.82	12.57	0.0036201	2.991921114	2.783550052	4.470883108
644.484	0.306801	word	little	DownTheRabbitHoleFinal_SoundFile10.wav	1735	69	4	10	1	12.57	16.18	8.81	0.0010536	5.370660809	5.52481681	2.969742582
644.792	0.419047	word	nervous	DownTheRabbitHoleFinal_SoundFile10.wav	1736	69	5	10	1	8.81	12.57	14.08	0.0046966	0.802896733	2.786796426	5.699156503
645.21	0.29932	word	about	DownTheRabbitHoleFinal_SoundFile10.wav	1737	69	6	10	0	14.08	8.81	14.99	0.0033619	1.835435033	2.794455743	2.420000659
645.51	0.419048	word	this	DownTheRabbitHoleFinal_SoundFile10.wav	1738	69	7	10	0	14.99	14.08	15.42	7.26e-06	2.050686008	1.687171377	4.714491427
646.6	0.18962	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1739	69	8	10	0	15.42	14.99	15.37	0.0011408	6.61615131	6.728774379	2.305538639
646.79	0.060604	word	it	DownTheRabbitHoleFinal_SoundFile10.wav	1740	69	9	10	0	15.37	15.42	12.53	0.0012378	1.653519607	2.308984477	2.461139991
646.85	0.300524	word	might	DownTheRabbitHoleFinal_SoundFile10.wav	1741	69	10	10	0	12.53	15.37	12.33	0.0006261	3.150307324	3.334142439	4.323866989
647.234	0.383129	word	end	DownTheRabbitHoleFinal_SoundFile10.wav	1742	69	11	10	1	12.33	12.53	15.43	1.16e-06	0.778503815	1.13071656	2.662729039
647.618	0.16893	word	you	DownTheRabbitHoleFinal_SoundFile10.wav	1743	69	12	10	0	15.43	12.33	13.59	7.07e-07	2.343135269	2.41114586	1.538131325
647.786	0.359295	word	know	DownTheRabbitHoleFinal_SoundFile10.wav	1744	69	13	10	1	13.59	15.43	12.77	5.37e-07	4.165631392	2.724226739	2.587139088
648.252	0.226989	word	said	DownTheRabbitHoleFinal_SoundFile10.wav	1745	70	1	10	1	12.77	13.59	8.65	0.0011389	5.335348713	4.813874338	2.574801899
648.478	0.37165	word	Alice	DownTheRabbitHoleFinal_SoundFile10.wav	1746	70	2	10	1	8.65	12.77	16.35	0.010327	2.380380727	4.779102292	2.985428467
648.85	0.119728	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1747	70	3	10	0	16.35	8.65	9.88	8.03e-05	4.808789891	4.893000611	3.212811097
648.97	0.706395	word	herself	DownTheRabbitHoleFinal_SoundFile10.wav	1748	70	4	10	0	9.88	16.35	15.9	3.35e-06	1.416480105	2.998250437	2.138392788
649.892	0.122656	word	in	DownTheRabbitHoleFinal_SoundFile10.wav	1749	70	5	10	0	15.9	9.88	14.39	0.00052091	1.985675875	4.314005831	2.218959067
650.014	0.152718	word	my	DownTheRabbitHoleFinal_SoundFile10.wav	1750	70	6	10	0	14.39	15.9	12.63	0.0020661	4.286848549	3.695477931	8.302626352
650.168	0.438171	word	going	DownTheRabbitHoleFinal_SoundFile10.wav	1751	70	7	10	1	12.63	14.39	13.9	0.00036447	8.621433204	8.847085688	3.562272726
650.606	0.160468	word	out	DownTheRabbitHoleFinal_SoundFile10.wav	1752	70	8	10	0	13.9	12.63	8.6	0.0059012	2.644141818	6.014438949	6.450544758
650.766	0.59864	word	altogether	DownTheRabbitHoleFinal_SoundFile10.wav	1753	70	9	10	1	8.6	13.9	13.87	0.0021845	3.416470169	4.120379543	3.113913385
651.364	0.275374	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1754	70	10	10	0	13.87	8.6	16.18	4.97e-07	2.41648012	2.674931405	3.4018368
651.64	0.059864	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1755	70	11	10	0	16.18	13.87	7.91	0.0096802	1.5749095	1.402061301	4.515174756
651.7	0.694422	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1756	70	12	10	1	7.91	16.18	15.79	0.0059096	0.824339779	0.808864764	4.472017133
653.064	0.131701	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1757	70	13	10	0	15.79	7.91	10.86	0.00018603	2.088240405	2.241406386	0.720338115
653.196	0.371156	word	wonder	DownTheRabbitHoleFinal_SoundFile10.wav	1758	70	14	10	1	10.86	15.79	14.1	0.00037097	1.628449015	2.116800497	2.272201031
653.568	0.155646	word	what	DownTheRabbitHoleFinal_SoundFile10.wav	1759	70	15	10	0	14.1	10.86	15.79	0.0023486	4.672391523	6.726112823	6.16846859
653.724	0.095783	word	I	DownTheRabbitHoleFinal_SoundFile10.wav	1760	70	16	10	0	15.79	14.1	13.3	0.0015844	0.548932008	2.863371907	1.35324565
653.82	0.251428	word	should	DownTheRabbitHoleFinal_SoundFile10.wav	1761	70	17	10	0	13.3	15.79	14.95	0.00094781	2.808799828	2.842886835	4.049605114
654.07	0.131701	word	be	DownTheRabbitHoleFinal_SoundFile10.wav	1762	70	18	10	0	14.95	13.3	13.87	1.02e-06	0.778503815	0.570404859	3.293205205
654.202	0.287347	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1763	70	19	10	1	13.87	14.95	13.47	1.5e-06	3.446234644	3.054988075	4.850654212
654.526	0.454966	word	then	DownTheRabbitHoleFinal_SoundFile10.wav	1764	70	20	10	0	13.47	13.87	16.19	1.23e-05	4.153439916	5.787580373	3.349455484
655.924	0.098722	word	And	DownTheRabbitHoleFinal_SoundFile10.wav	1765	71	1	10	0	16.19	13.47	13.1	0.015482	3.955187248	4.091827906	8.029067683
656.022	0.143673	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1766	71	2	10	0	13.1	16.19	11.69	0.00061622	1.545762903	1.69115496	1.383702516
656.166	0.215511	word	tried	DownTheRabbitHoleFinal_SoundFile10.wav	1767	71	3	10	1	11.69	13.1	16.35	3.25e-05	0.980686324	1.26761367	1.329357687
656.382	0.155646	word	to	DownTheRabbitHoleFinal_SoundFile10.wav	1768	71	4	10	0	16.35	11.69	8.9	7.7e-07	3.634986599	3.768722339	5.980561117
656.536	0.478911	word	fancy	DownTheRabbitHoleFinal_SoundFile10.wav	1769	71	5	10	1	8.9	16.35	14.1	0.00036057	5.155300211	7.001925493	3.606993846
657.016	0.191565	word	what	DownTheRabbitHoleFinal_SoundFile10.wav	1770	71	6	10	0	14.1	8.9	16.96	0.0088571	5.582732698	7.244866709	4.890110906
657.208	0.08381	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1771	71	7	10	0	16.96	14.1	10.45	0.010968	4.036009758	3.515427831	3.47973276
657.292	0.34721	word	flame	DownTheRabbitHoleFinal_SoundFile10.wav	1772	71	8	10	1	10.45	16.96	16.21	0.0019283	1.586406693	1.447816075	4.518651171
657.638	0.119728	word	of	DownTheRabbitHoleFinal_SoundFile10.wav	1773	71	9	10	0	16.21	10.45	16.18	0.00016206	1.877723178	2.151040848	2.1222156
657.758	0.059864	word	a	DownTheRabbitHoleFinal_SoundFile10.wav	1774	71	10	10	0	16.18	16.21	7.91	0.019129	1.551038125	1.485846141	4.501009533
657.818	0.469472	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1775	71	11	10	1	7.91	16.18	11.17	0.00327	0.824339779	0.855528796	3.595430399
658.288	0.189032	word	is	DownTheRabbitHoleFinal_SoundFile10.wav	1776	71	12	10	1	11.17	7.91	13.87	0.0017114	5.423379808	6.107517764	3.343354318
658.476	0.335238	word	like	DownTheRabbitHoleFinal_SoundFile10.wav	1777	71	13	10	1	13.87	11.17	12.93	0.00038424	3.524997559	4.603028621	4.672480939
658.86	0.311292	word	after	DownTheRabbitHoleFinal_SoundFile10.wav	1778	71	14	10	1	12.93	13.87	16.96	0.00092521	2.50452118	2.964880291	2.350387423
659.17	0.131701	word	the	DownTheRabbitHoleFinal_SoundFile10.wav	1779	71	15	10	0	16.96	12.93	7.91	2.54e-07	2.050686008	1.577303473	4.556399672
659.302	0.447999	word	candle	DownTheRabbitHoleFinal_SoundFile10.wav	1780	71	16	10	1	7.91	16.96	15.68	5.07e-07	0.824339779	0.775184535	3.790670564
659.75	0.174586	word	is	DownTheRabbitHoleFinal_SoundFile10.wav	1781	71	17	10	0	15.68	7.91	8.66	4.59e-07	5.423379808	6.130277521	3.321215133
659.926	0.261824	word	blown	DownTheRabbitHoleFinal_SoundFile10.wav	1782	71	18	10	1	8.66	15.68	13.9	4.5e-07	4.903929912	5.339123212	3.611214251
660.188	0.31287	word	out	DownTheRabbitHoleFinal_SoundFile10.wav	1783	71	19	10	0	13.9	8.66	15.42	9.62e-07	4.966083186	5.06169379	7.073816403
660.93	0.119728	word	for	DownTheRabbitHoleFinal_SoundFile10.wav	1784	72	1	10	0	15.42	13.9	13.1	0.00010848	1.379955506	1.812219789	2.465240967
661.05	0.167619	word	she	DownTheRabbitHoleFinal_SoundFile10.wav	1785	72	2	10	0	13.1	15.42	13.21	0.016377	3.201116214	2.240969373	2.182894997
661.218	0.183007	word	could	DownTheRabbitHoleFinal_SoundFile10.wav	1786	72	3	10	0	13.21	13.1	14.77	0.0023926	3.150307324	3.061771367	4.300940292
661.402	0.248014	word	not	DownTheRabbitHoleFinal_SoundFile10.wav	1787	72	4	10	0	14.77	13.21	11.87	0.01946	1.65297481	2.362916129	3.796475267
661.65	0.43102	word	remember	DownTheRabbitHoleFinal_SoundFile10.wav	1788	72	5	10	1	11.87	14.77	12.07	0.010138	0.438650639	1.458452649	2.306971287
662.08	0.371157	word	having	DownTheRabbitHoleFinal_SoundFile10.wav	1789	72	6	10	0	12.07	11.87	12.03	0.013846	4.227518913	3.675743867	4.149029783
